period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
7/1/2016,7/31/2016,"Kent County, DE",Delaware,DE,Single Family Residential," $213,000.00 "," $199,900.00 ", 156.00 , 92.00 , 219.00 , 978.00 , 6.30 , 53.00 ,98.06%,22.44%
7/1/2016,7/31/2016,"Anson County, NC",North Carolina,NC,Single Family Residential," $67,500.00 "," $87,400.00 ", 8.00 ,, 8.00 , 87.00 , 10.90 , 221.00 ,93.41%,25.00%
7/1/2016,7/31/2016,"Clark County, WA",Washington,WA,Single Family Residential," $304,900.00 "," $299,900.00 ", 671.00 , 661.00 , 898.00 ," 1,319.00 ", 2.00 , 13.00 ,100.12%,37.70%
7/1/2016,7/31/2016,"Sarasota County, FL",Florida,FL,Single Family Residential," $239,950.00 "," $264,900.00 ", 758.00 , 486.00 , 844.00 ," 3,074.00 ", 4.10 , 75.00 ,96.60%,11.87%
7/1/2016,7/31/2016,"Johnson County, TX",Texas,TX,Single Family Residential," $173,950.00 "," $188,950.00 ", 234.00 , 208.00 , 279.00 , 520.00 , 2.20 , 27.00 ,98.54%,29.49%
7/1/2016,7/31/2016,"Nye County, NV",Nevada,NV,Single Family Residential," $204,500.00 "," $195,000.00 ", 24.00 , 19.00 , 75.00 , 245.00 , 10.20 , 77.00 ,96.94%,20.83%
7/1/2016,7/31/2016,"Stevens County, MN",Minnesota,MN,Single Family Residential," $121,000.00 "," $109,900.00 ", 5.00 , 2.00 , 5.00 , 36.00 , 7.20 , 103.00 ,96.43%,20.00%
7/1/2016,7/31/2016,"Cape Girardeau County, MO",Missouri,MO,Single Family Residential," $145,000.00 "," $147,950.00 ", 75.00 , 33.00 , 79.00 , 289.00 , 3.90 , 96.00 ,95.56%,8.00%
7/1/2016,7/31/2016,"Huron County, OH",Ohio,OH,Single Family Residential," $154,200.00 "," $119,900.00 ", 8.00 , 3.00 , 8.00 , 59.00 , 7.40 , 135.00 ,95.85%,12.50%
7/1/2016,7/31/2016,"Yamhill County, OR",Oregon,OR,Single Family Residential," $285,000.00 "," $275,000.00 ", 128.00 , 105.00 , 149.00 , 282.00 , 2.20 , 16.00 ,99.86%,43.75%
7/1/2016,7/31/2016,"Randolph County, AL",Alabama,AL,Single Family Residential," $275,000.00 "," $187,500.00 ", 13.00 , 11.00 , 21.00 , 104.00 , 8.00 , 41.00 ,90.53%,0.00%
7/1/2016,7/31/2016,"Hampton, VA",Virginia,VA,Single Family Residential," $166,300.00 "," $159,700.00 ", 141.00 , 94.00 , 187.00 , 756.00 , 5.40 , 93.00 ,97.79%,20.57%
7/1/2016,7/31/2016,"Alpine County, CA",California,CA,Single Family Residential," $294,050.00 ",, 2.00 , 1.00 ,, 9.00 , 4.50 , 313.00 ,98.04%,50.00%
7/1/2016,7/31/2016,"Yavapai County, AZ",Arizona,AZ,Single Family Residential," $282,550.00 "," $325,000.00 ", 290.00 , 39.00 , 89.00 , 528.00 , 1.80 , 106.00 ,97.55%,8.28%
7/1/2016,7/31/2016,"Hudson County, NJ",New Jersey,NJ,Single Family Residential," $290,000.00 "," $408,867.50 ", 75.00 , 25.00 , 97.00 , 556.00 , 7.40 , 99.00 ,99.30%,16.00%
7/1/2016,7/31/2016,"Ozaukee County, WI",Wisconsin,WI,Single Family Residential," $278,000.00 "," $269,900.00 ", 115.00 , 79.00 , 133.00 , 432.00 , 3.80 , 72.00 ,97.04%,17.39%
7/1/2016,7/31/2016,"Curry County, OR",Oregon,OR,Single Family Residential," $267,500.00 "," $297,000.00 ", 24.00 , 23.00 , 31.00 , 130.00 , 5.40 , 155.00 ,97.43%,33.33%
7/1/2016,7/31/2016,"Oklahoma County, OK",Oklahoma,OK,Single Family Residential," $173,000.00 "," $167,950.00 ", 996.00 , 812.00 ," 1,278.00 "," 3,358.00 ", 3.40 , 29.00 ,97.83%,23.19%
7/1/2016,7/31/2016,"Wallowa County, OR",Oregon,OR,Single Family Residential," $225,100.00 "," $220,000.00 ", 7.00 , 5.00 , 9.00 , 36.00 , 5.10 , 85.00 ,94.71%,14.29%
7/1/2016,7/31/2016,"Fayette County, TX",Texas,TX,Single Family Residential," $285,000.00 "," $225,000.00 ", 13.00 , 9.00 , 15.00 , 91.00 , 7.00 , 80.00 ,91.53%,0.00%
7/1/2016,7/31/2016,"Franklin County, ID",Idaho,ID,Single Family Residential," $147,450.00 "," $158,250.00 ", 4.00 , 3.00 , 12.00 , 41.00 , 10.30 , 75.00 ,100.02%,25.00%
7/1/2016,7/31/2016,"Johnson County, GA",Georgia,GA,Single Family Residential," $90,000.00 "," $164,500.00 ", 1.00 , 1.00 , 1.00 , 16.00 , 16.00 , 70.00 ,106.01%,100.00%
7/1/2016,7/31/2016,"DuPage County, IL",Illinois,IL,Single Family Residential," $327,750.00 "," $279,900.00 "," 1,052.00 ", 720.00 ," 1,061.00 "," 3,623.00 ", 3.40 , 36.00 ,97.09%,16.73%
7/1/2016,7/31/2016,"Green Lake County, WI",Wisconsin,WI,Single Family Residential," $153,500.00 "," $149,900.00 ", 25.00 , 10.00 , 35.00 , 240.00 , 9.60 , 119.00 ,95.60%,0.00%
7/1/2016,7/31/2016,"Rowan County, NC",North Carolina,NC,Single Family Residential," $130,000.00 "," $139,900.00 ", 118.00 ,, 150.00 , 650.00 , 5.50 , 78.00 ,95.82%,20.34%
7/1/2016,7/31/2016,"Benton County, MN",Minnesota,MN,Single Family Residential," $167,950.00 "," $159,900.00 ", 52.00 , 46.00 , 71.00 , 166.00 , 3.20 , 35.00 ,98.47%,25.00%
7/1/2016,7/31/2016,"Utah County, UT",Utah,UT,Single Family Residential," $295,000.00 "," $274,900.00 ", 614.00 , 632.00 , 882.00 ," 1,990.00 ", 3.20 , 28.00 ,99.69%,31.27%
7/1/2016,7/31/2016,"Sullivan County, NY",New York,NY,Single Family Residential," $93,257.50 "," $149,000.00 ", 62.00 , 26.00 , 152.00 , 965.00 , 15.60 , 127.00 ,92.05%,14.52%
7/1/2016,7/31/2016,"Dutchess County, NY",New York,NY,Single Family Residential," $283,600.00 "," $296,000.00 ", 90.00 , 70.00 , 127.00 , 687.00 , 7.60 , 67.00 ,96.81%,18.89%
7/1/2016,7/31/2016,"Hamilton County, TX",Texas,TX,Single Family Residential," $113,000.00 "," $138,500.00 ", 8.00 , 4.00 , 11.00 , 45.00 , 5.60 , 68.00 ,93.70%,25.00%
7/1/2016,7/31/2016,"Story County, IA",Iowa,IA,Single Family Residential," $190,000.00 "," $161,400.00 ", 33.00 , 24.00 , 24.00 , 96.00 , 2.90 , 80.00 ,99.43%,30.30%
7/1/2016,7/31/2016,"Switzerland County, IN",Indiana,IN,Single Family Residential," $132,500.00 "," $199,900.00 ", 3.00 , 2.00 , 3.00 , 12.00 , 4.00 , 43.00 ,95.12%,0.00%
7/1/2016,7/31/2016,"Prairie County, AR",Arkansas,AR,Single Family Residential," $24,200.00 "," $199,500.00 ", 1.00 ,, 1.00 , 5.00 , 5.00 , 116.00 ,100.00%,0.00%
7/1/2016,7/31/2016,"Ramsey County, MN",Minnesota,MN,Single Family Residential," $216,150.00 "," $200,000.00 ", 597.00 , 524.00 , 635.00 ," 1,268.00 ", 2.10 , 25.00 ,100.10%,42.38%
7/1/2016,7/31/2016,"Cape May County, NJ",New Jersey,NJ,Single Family Residential," $295,000.00 "," $376,500.00 ", 148.00 , 88.00 , 217.00 ," 1,208.00 ", 8.20 , 118.00 ,94.91%,8.11%
7/1/2016,7/31/2016,"Greene County, IA",Iowa,IA,Single Family Residential," $97,687.50 "," $84,500.00 ", 12.00 , 6.00 , 9.00 , 35.00 , 2.90 , 86.00 ,91.70%,25.00%
7/1/2016,7/31/2016,"La Crosse County, WI",Wisconsin,WI,Single Family Residential," $173,250.00 "," $174,900.00 ", 142.00 , 111.00 , 156.00 , 351.00 , 2.50 , 57.00 ,99.36%,41.55%
7/1/2016,7/31/2016,"Stevens County, WA",Washington,WA,Single Family Residential," $235,000.00 "," $236,950.00 ", 33.00 , 25.00 , 73.00 , 297.00 , 9.00 , 53.00 ,96.51%,12.12%
7/1/2016,7/31/2016,"Price County, WI",Wisconsin,WI,Single Family Residential," $163,750.00 "," $89,900.00 ", 6.00 , 4.00 , 17.00 , 103.00 , 17.20 , 432.00 ,92.14%,0.00%
7/1/2016,7/31/2016,"San Saba County, TX",Texas,TX,Single Family Residential," $169,000.00 "," $134,750.00 ", 1.00 , 1.00 , 2.00 , 2.00 , 2.00 , 20.00 ,98.26%,0.00%
7/1/2016,7/31/2016,"Hampden County, MA",Massachusetts,MA,Single Family Residential," $324,900.00 "," $239,900.00 ", 9.00 , 5.00 , 7.00 , 44.00 , 4.90 , 67.00 ,98.00%,11.11%
7/1/2016,7/31/2016,"Harrison County, IA",Iowa,IA,Single Family Residential," $182,450.00 "," $78,450.00 ", 8.00 , 6.00 , 6.00 , 23.00 , 2.90 , 85.00 ,93.57%,12.50%
7/1/2016,7/31/2016,"Attala County, MS",Mississippi,MS,Single Family Residential," $45,000.00 "," $106,750.00 ", 1.00 , 1.00 , 2.00 , 31.00 , 31.00 , 66.00 ,75.13%,0.00%
7/1/2016,7/31/2016,"Muskegon County, MI",Michigan,MI,Single Family Residential," $127,500.00 "," $119,900.00 ", 209.00 , 163.00 , 287.00 , 684.00 , 3.30 , 27.00 ,97.16%,28.71%
7/1/2016,7/31/2016,"St. Charles County, MO",Missouri,MO,Single Family Residential," $210,000.00 "," $214,900.00 ", 606.00 ,, 625.00 ," 1,547.00 ", 2.60 , 44.00 ,98.76%,22.94%
7/1/2016,7/31/2016,"Orange County, NY",New York,NY,Single Family Residential," $250,000.00 "," $229,000.00 ", 288.00 , 212.00 , 429.00 ," 1,999.00 ", 6.90 , 97.00 ,97.66%,19.44%
7/1/2016,7/31/2016,"Barnstable County, MA",Massachusetts,MA,Single Family Residential," $370,000.00 "," $389,950.00 ", 373.00 , 241.00 , 431.00 ," 2,415.00 ", 6.50 , 66.00 ,96.34%,10.19%
7/1/2016,7/31/2016,"Wayne County, IN",Indiana,IN,Single Family Residential," $45,234.00 "," $11,900.00 ", 5.00 , 1.00 , 3.00 , 11.00 , 2.20 , 221.00 ,91.69%,20.00%
7/1/2016,7/31/2016,"Montgomery County, NY",New York,NY,Single Family Residential," $112,500.00 "," $107,500.00 ", 21.00 , 11.00 , 33.00 , 173.00 , 8.20 , 53.00 ,94.55%,9.52%
7/1/2016,7/31/2016,"Napa County, CA",California,CA,Single Family Residential," $625,000.00 "," $625,000.00 ", 137.00 , 107.00 , 160.00 , 407.00 , 3.00 , 51.00 ,98.70%,30.66%
7/1/2016,7/31/2016,"Carroll County, AR",Arkansas,AR,Single Family Residential," $137,500.00 "," $128,500.00 ", 20.00 , 4.00 , 26.00 , 159.00 , 8.00 , 151.00 ,94.69%,5.00%
7/1/2016,7/31/2016,"Bradford County, FL",Florida,FL,Single Family Residential," $134,500.00 "," $115,000.00 ", 4.00 , 1.00 , 7.00 , 40.00 , 10.00 , 157.00 ,91.05%,0.00%
7/1/2016,7/31/2016,"Erath County, TX",Texas,TX,Single Family Residential," $159,500.00 "," $175,000.00 ", 42.00 , 36.00 , 59.00 , 180.00 , 4.30 , 57.00 ,96.52%,9.52%
7/1/2016,7/31/2016,"Allegany County, MD",Maryland,MD,Single Family Residential," $77,450.00 "," $99,000.00 ", 54.00 , 27.00 , 84.00 , 410.00 , 7.60 , 46.00 ,93.69%,7.41%
7/1/2016,7/31/2016,"Marin County, CA",California,CA,Single Family Residential," $1,155,000.00 "," $949,000.00 ", 193.00 , 179.00 , 182.00 , 438.00 , 2.30 , 37.00 ,101.41%,47.67%
7/1/2016,7/31/2016,"Lincoln County, WI",Wisconsin,WI,Single Family Residential," $91,500.00 "," $124,900.00 ", 26.00 , 12.00 , 23.00 , 145.00 , 5.60 , 98.00 ,93.21%,0.00%
7/1/2016,7/31/2016,"White County, GA",Georgia,GA,Single Family Residential," $158,500.00 "," $159,950.00 ", 50.00 , 24.00 , 48.00 , 348.00 , 7.00 , 94.00 ,96.01%,16.00%
7/1/2016,7/31/2016,"Rockland County, NY",New York,NY,Single Family Residential," $445,000.00 "," $399,000.00 ", 197.00 , 138.00 , 257.00 ," 1,104.00 ", 5.60 , 52.00 ,96.35%,14.21%
7/1/2016,7/31/2016,"Caldwell County, MO",Missouri,MO,Single Family Residential," $111,000.00 "," $124,950.00 ", 3.00 ,, 4.00 ,, 7.30 , 139.00 ,,
7/1/2016,7/31/2016,"Grays Harbor County, WA",Washington,WA,Single Family Residential," $140,000.00 "," $162,450.00 ", 113.00 , 99.00 , 169.00 , 509.00 , 4.50 , 52.00 ,96.90%,19.47%
7/1/2016,7/31/2016,"Oxford County, ME",Maine,ME,Single Family Residential," $136,500.00 "," $172,450.00 ", 76.00 , 23.00 , 93.00 , 599.00 , 7.90 , 163.00 ,95.15%,9.21%
7/1/2016,7/31/2016,"Lumpkin County, GA",Georgia,GA,Single Family Residential," $155,900.00 "," $209,450.00 ", 39.00 , 26.00 , 46.00 , 240.00 , 6.20 , 70.00 ,95.58%,12.82%
7/1/2016,7/31/2016,"Stephens County, GA",Georgia,GA,Single Family Residential," $122,000.00 "," $134,950.00 ", 30.00 , 12.00 , 22.00 , 148.00 , 4.90 , 119.00 ,94.89%,16.67%
7/1/2016,7/31/2016,"St. Charles Parish, LA",Louisiana,LA,Single Family Residential," $200,000.00 "," $258,500.00 ", 37.00 , 19.00 , 43.00 , 143.00 , 3.90 , 110.00 ,97.44%,18.92%
7/1/2016,7/31/2016,"Meeker County, MN",Minnesota,MN,Single Family Residential," $129,100.00 "," $152,500.00 ", 31.00 , 24.00 , 34.00 , 130.00 , 4.20 , 65.00 ,96.33%,12.90%
7/1/2016,7/31/2016,"Indian River County, FL",Florida,FL,Single Family Residential," $210,000.00 "," $217,000.00 ", 246.00 , 135.00 , 247.00 ," 1,071.00 ", 4.40 , 85.00 ,96.38%,8.13%
7/1/2016,7/31/2016,"Macomb County, MI",Michigan,MI,Single Family Residential," $160,100.00 "," $150,000.00 "," 1,097.00 ", 976.00 ," 1,236.00 "," 2,384.00 ", 2.20 , 16.00 ,97.60%,24.34%
7/1/2016,7/31/2016,"Dallas County, AR",Arkansas,AR,Single Family Residential," $7,500.00 ",, 1.00 , 1.00 ,, 1.00 , 1.00 , 73.00 ,93.75%,0.00%
7/1/2016,7/31/2016,"Hunterdon County, NJ",New Jersey,NJ,Single Family Residential," $396,000.00 "," $365,000.00 ", 189.00 , 121.00 , 199.00 , 886.00 , 4.70 , 49.00 ,96.98%,11.11%
7/1/2016,7/31/2016,"Portage County, OH",Ohio,OH,Single Family Residential," $171,450.00 "," $147,450.00 ", 150.00 , 119.00 , 189.00 , 569.00 , 3.80 , 59.00 ,96.51%,12.67%
7/1/2016,7/31/2016,"West Baton Rouge Parish, LA",Louisiana,LA,Single Family Residential," $228,400.00 "," $189,600.00 ", 22.00 , 14.00 , 22.00 , 95.00 , 4.30 , 100.00 ,99.37%,4.55%
7/1/2016,7/31/2016,"Skagit County, WA",Washington,WA,Single Family Residential," $284,200.00 "," $299,000.00 ", 207.00 , 200.00 , 274.00 , 529.00 , 2.60 , 17.00 ,99.15%,26.57%
7/1/2016,7/31/2016,"Young County, TX",Texas,TX,Single Family Residential," $155,000.00 "," $149,900.00 ", 15.00 , 5.00 , 17.00 , 75.00 , 5.00 , 239.00 ,98.40%,20.00%
7/1/2016,7/31/2016,"Grainger County, TN",Tennessee,TN,Single Family Residential," $252,950.00 "," $269,900.00 ", 4.00 ,, 6.00 , 42.00 , 10.50 , 137.00 ,98.79%,25.00%
7/1/2016,7/31/2016,"Adams County, CO",Colorado,CO,Single Family Residential," $310,000.00 "," $295,000.00 ", 722.00 , 728.00 , 838.00 , 852.00 , 1.20 , 7.00 ,101.47%,54.99%
7/1/2016,7/31/2016,"DeKalb County, TN",Tennessee,TN,Single Family Residential," $136,075.00 "," $179,900.00 ", 6.00 , 3.00 , 7.00 , 31.00 , 5.20 , 130.00 ,94.00%,16.67%
7/1/2016,7/31/2016,"Cumberland County, NJ",New Jersey,NJ,Single Family Residential," $140,000.00 "," $129,000.00 ", 94.00 , 55.00 , 141.00 , 867.00 , 9.20 , 135.00 ,95.61%,14.89%
7/1/2016,7/31/2016,"Josephine County, OR",Oregon,OR,Single Family Residential," $237,000.00 "," $269,000.00 ", 93.00 , 50.00 , 117.00 , 454.00 , 4.90 , 85.00 ,98.30%,23.66%
7/1/2016,7/31/2016,"Volusia County, FL",Florida,FL,Single Family Residential," $165,000.00 "," $174,900.00 ", 818.00 , 560.00 , 823.00 ," 2,458.00 ", 3.00 , 67.00 ,97.39%,17.36%
7/1/2016,7/31/2016,"Grand Isle County, VT",Vermont,VT,Single Family Residential," $191,250.00 "," $239,950.00 ", 18.00 , 11.00 , 22.00 , 177.00 , 9.80 , 79.00 ,98.46%,22.22%
7/1/2016,7/31/2016,"Spokane County, WA",Washington,WA,Single Family Residential," $215,000.00 "," $215,000.00 ", 794.00 , 655.00 , 889.00 ," 2,252.00 ", 2.80 , 45.00 ,99.53%,29.09%
7/1/2016,7/31/2016,"Stephens County, TX",Texas,TX,Single Family Residential," $118,000.00 "," $77,450.00 ", 4.00 , 2.00 , 8.00 , 44.00 , 11.00 , 192.00 ,87.26%,0.00%
7/1/2016,7/31/2016,"Warren County, OH",Ohio,OH,Single Family Residential," $242,000.00 "," $229,900.00 ", 333.00 , 249.00 , 400.00 ," 1,376.00 ", 4.10 , 62.00 ,97.79%,14.71%
7/1/2016,7/31/2016,"San Benito County, CA",California,CA,Single Family Residential," $485,000.00 "," $529,900.00 ", 57.00 , 49.00 , 66.00 , 176.00 , 3.10 , 54.00 ,99.14%,31.58%
7/1/2016,7/31/2016,"Los Angeles County, CA",California,CA,Single Family Residential," $570,000.00 "," $550,000.00 "," 4,745.00 "," 4,508.00 "," 6,355.00 "," 12,916.00 ", 2.70 , 33.00 ,99.82%,42.07%
7/1/2016,7/31/2016,"Long County, GA",Georgia,GA,Single Family Residential," $140,800.00 "," $153,162.50 ", 2.00 , 2.00 , 2.00 , 17.00 , 8.50 , 73.00 ,103.01%,50.00%
7/1/2016,7/31/2016,"Fairfax City County, VA",Virginia,VA,Single Family Residential," $535,000.00 "," $505,000.00 ", 23.00 , 19.00 , 28.00 , 67.00 , 2.90 , 25.00 ,98.67%,21.74%
7/1/2016,7/31/2016,"Conejos County, CO",Colorado,CO,Single Family Residential," $138,100.00 "," $164,950.00 ", 5.00 , 1.00 , 3.00 , 24.00 , 4.80 , 110.00 ,95.55%,0.00%
7/1/2016,7/31/2016,"Will County, IL",Illinois,IL,Single Family Residential," $235,000.00 "," $218,900.00 ", 924.00 , 662.00 , 951.00 ," 2,709.00 ", 2.90 , 33.00 ,97.58%,17.42%
7/1/2016,7/31/2016,"Chatham County, GA",Georgia,GA,Single Family Residential," $205,600.00 "," $208,300.00 ", 366.00 , 164.00 , 327.00 ," 1,412.00 ", 3.90 , 101.00 ,96.54%,14.21%
7/1/2016,7/31/2016,"Putnam County, GA",Georgia,GA,Single Family Residential," $287,500.00 "," $296,950.00 ", 34.00 , 15.00 , 26.00 , 224.00 , 6.60 , 94.00 ,94.94%,2.94%
7/1/2016,7/31/2016,"Champaign County, IL",Illinois,IL,Single Family Residential," $165,000.00 "," $139,900.00 ", 243.00 , 157.00 , 241.00 , 675.00 , 2.80 , 24.00 ,97.05%,14.40%
7/1/2016,7/31/2016,"Garrard County, KY",Kentucky,KY,Single Family Residential," $114,000.00 "," $129,900.00 ", 30.00 , 21.00 , 35.00 , 104.00 , 3.50 , 50.00 ,94.48%,20.00%
7/1/2016,7/31/2016,"Wright County, MN",Minnesota,MN,Single Family Residential," $229,900.00 "," $229,500.00 ", 220.00 , 187.00 , 243.00 , 645.00 , 2.90 , 29.00 ,99.06%,28.18%
7/1/2016,7/31/2016,"Kent County, MD",Maryland,MD,Single Family Residential," $179,950.00 "," $209,450.00 ", 34.00 , 15.00 , 38.00 , 206.00 , 6.10 , 87.00 ,92.94%,5.88%
7/1/2016,7/31/2016,"Wise County, TX",Texas,TX,Single Family Residential," $167,500.00 "," $219,950.00 ", 81.00 , 75.00 , 120.00 , 336.00 , 4.10 , 52.00 ,98.05%,19.75%
7/1/2016,7/31/2016,"Henry County, GA",Georgia,GA,Single Family Residential," $172,950.00 "," $176,345.00 ", 378.00 , 286.00 , 437.00 ," 1,590.00 ", 4.20 , 45.00 ,97.60%,14.29%
7/1/2016,7/31/2016,"Weber County, UT",Utah,UT,Single Family Residential," $205,500.00 "," $199,850.00 ", 355.00 , 323.00 , 421.00 , 737.00 , 2.10 , 14.00 ,99.73%,38.87%
7/1/2016,7/31/2016,"Meigs County, TN",Tennessee,TN,Single Family Residential," $369,300.00 "," $222,000.00 ", 4.00 , 2.00 , 8.00 , 43.00 , 10.80 , 81.00 ,94.67%,0.00%
7/1/2016,7/31/2016,"St. Clair County, IL",Illinois,IL,Single Family Residential," $146,500.00 "," $129,900.00 ", 285.00 ,, 366.00 ," 1,423.00 ", 5.00 , 68.00 ,97.47%,17.54%
7/1/2016,7/31/2016,"Bradley County, TN",Tennessee,TN,Single Family Residential," $165,000.00 "," $269,400.00 ", 17.00 , 7.00 , 8.00 , 39.00 , 2.30 , 93.00 ,97.39%,11.76%
7/1/2016,7/31/2016,"Simpson County, MS",Mississippi,MS,Single Family Residential," $123,500.00 "," $175,000.00 ", 4.00 , 1.00 , 10.00 , 56.00 , 14.00 , 164.00 ,94.11%,0.00%
7/1/2016,7/31/2016,"Polk County, GA",Georgia,GA,Single Family Residential," $108,900.00 "," $139,500.00 ", 41.00 , 20.00 , 37.00 , 181.00 , 4.40 , 68.00 ,96.05%,12.20%
7/1/2016,7/31/2016,"Rensselaer County, NY",New York,NY,Single Family Residential," $182,000.00 "," $176,900.00 ", 154.00 , 105.00 , 166.00 , 637.00 , 4.10 , 43.00 ,97.47%,24.68%
7/1/2016,7/31/2016,"Iron County, MO",Missouri,MO,Single Family Residential," $47,900.00 "," $39,900.00 ", 5.00 , 2.00 , 9.00 , 30.00 , 6.00 , 189.00 ,95.02%,20.00%
7/1/2016,7/31/2016,"Orleans County, NY",New York,NY,Single Family Residential," $94,790.00 "," $84,900.00 ", 30.00 , 21.00 , 50.00 , 178.00 , 5.90 , 85.00 ,93.31%,13.33%
7/1/2016,7/31/2016,"Franklin County, IN",Indiana,IN,Single Family Residential," $190,000.00 "," $172,450.00 ", 6.00 , 4.00 , 8.00 , 41.00 , 6.80 , 227.00 ,101.87%,33.33%
7/1/2016,7/31/2016,"Freeborn County, MN",Minnesota,MN,Single Family Residential," $93,550.00 "," $139,900.00 ", 46.00 , 32.00 , 33.00 , 127.00 , 2.80 , 76.00 ,95.73%,15.22%
7/1/2016,7/31/2016,"Dougherty County, GA",Georgia,GA,Single Family Residential," $183,250.00 "," $91,950.00 ", 4.00 , 1.00 , 2.00 , 11.00 , 2.80 , 164.00 ,94.46%,0.00%
7/1/2016,7/31/2016,"Sullivan County, NH",New Hampshire,NH,Single Family Residential," $169,266.50 "," $159,450.00 ", 68.00 , 40.00 , 86.00 , 515.00 , 7.60 , 87.00 ,95.71%,14.71%
7/1/2016,7/31/2016,"Platte County, MO",Missouri,MO,Single Family Residential," $229,450.00 "," $241,000.00 ", 196.00 ,, 185.00 ,, 2.90 , 40.00 ,,
7/1/2016,7/31/2016,"Morrow County, OH",Ohio,OH,Single Family Residential," $137,750.00 "," $169,900.00 ", 38.00 , 31.00 , 44.00 , 143.00 , 3.80 , 70.00 ,98.93%,23.68%
7/1/2016,7/31/2016,"Passaic County, NJ",New Jersey,NJ,Single Family Residential," $295,000.00 "," $285,000.00 ", 339.00 , 188.00 , 359.00 ," 1,672.00 ", 4.90 , 75.00 ,97.40%,19.47%
7/1/2016,7/31/2016,"Cleburne County, AL",Alabama,AL,Single Family Residential," $194,900.00 "," $120,800.00 ", 5.00 ,, 10.00 , 27.00 , 5.40 , 267.00 ,93.89%,0.00%
7/1/2016,7/31/2016,"Santa Cruz County, AZ",Arizona,AZ,Single Family Residential," $160,000.00 "," $168,950.00 ", 40.00 , 15.00 , 39.00 , 263.00 , 6.60 , 137.00 ,95.69%,12.50%
7/1/2016,7/31/2016,"Broward County, FL",Florida,FL,Single Family Residential," $310,000.00 "," $250,000.00 "," 1,679.00 "," 1,298.00 "," 2,004.00 "," 5,947.00 ", 3.50 , 49.00 ,97.29%,17.75%
7/1/2016,7/31/2016,"Leon County, FL",Florida,FL,Single Family Residential," $217,000.00 "," $185,000.00 ", 316.00 , 219.00 , 299.00 ," 1,270.00 ", 4.00 , 81.00 ,98.35%,18.35%
7/1/2016,7/31/2016,"Union County, OR",Oregon,OR,Single Family Residential," $195,950.00 "," $172,450.00 ", 32.00 , 18.00 , 28.00 , 90.00 , 2.80 , 230.00 ,97.17%,25.00%
7/1/2016,7/31/2016,"Campbell County, TN",Tennessee,TN,Single Family Residential," $110,000.00 "," $154,900.00 ", 39.00 , 7.00 , 35.00 , 273.00 , 7.00 , 345.00 ,92.16%,10.26%
7/1/2016,7/31/2016,"Clinton County, OH",Ohio,OH,Single Family Residential," $98,675.00 "," $124,900.00 ", 56.00 , 34.00 , 56.00 , 184.00 , 3.30 , 60.00 ,96.48%,12.50%
7/1/2016,7/31/2016,"Washington County, TX",Texas,TX,Single Family Residential," $167,750.00 "," $208,950.00 ", 24.00 , 16.00 , 30.00 , 135.00 , 5.60 , 68.00 ,95.08%,4.17%
7/1/2016,7/31/2016,"Grayson County, TX",Texas,TX,Single Family Residential," $159,000.00 "," $170,000.00 ", 147.00 , 150.00 , 224.00 , 629.00 , 4.30 , 33.00 ,96.66%,19.05%
7/1/2016,7/31/2016,"Lake County, IL",Illinois,IL,Single Family Residential," $263,000.00 "," $244,950.00 ", 953.00 , 620.00 ," 1,024.00 "," 3,803.00 ", 4.00 , 35.00 ,97.26%,15.95%
7/1/2016,7/31/2016,"Orange County, VT",Vermont,VT,Single Family Residential," $168,000.00 "," $200,000.00 ", 31.00 , 18.00 , 32.00 , 293.00 , 9.50 , 90.00 ,98.67%,12.90%
7/1/2016,7/31/2016,"Macon County, NC",North Carolina,NC,Single Family Residential," $156,000.00 "," $374,450.00 ", 4.00 , 1.00 , 2.00 , 21.00 , 5.30 , 94.00 ,121.34%,50.00%
7/1/2016,7/31/2016,"Waldo County, ME",Maine,ME,Single Family Residential," $170,000.00 "," $173,000.00 ", 52.00 , 25.00 , 70.00 , 340.00 , 6.50 , 64.00 ,96.83%,11.54%
7/1/2016,7/31/2016,"Anne Arundel County, MD",Maryland,MD,Single Family Residential," $371,000.00 "," $326,250.00 ", 600.00 , 463.00 , 695.00 ," 2,128.00 ", 3.50 , 42.00 ,98.43%,21.00%
7/1/2016,7/31/2016,"Hidalgo County, TX",Texas,TX,Single Family Residential," $127,000.00 "," $141,000.00 ", 254.00 , 189.00 , 394.00 ," 1,810.00 ", 7.10 , 70.00 ,100.00%,0.00%
7/1/2016,7/31/2016,"Walla Walla County, WA",Washington,WA,Single Family Residential," $243,064.00 "," $239,950.00 ", 87.00 , 50.00 , 82.00 , 335.00 , 3.90 , 82.00 ,99.30%,24.14%
7/1/2016,7/31/2016,"Spartanburg County, SC",South Carolina,SC,Single Family Residential," $165,000.00 "," $169,979.00 ", 317.00 , 182.00 , 336.00 ," 1,309.00 ", 4.10 , 76.00 ,97.01%,15.46%
7/1/2016,7/31/2016,"Somerset County, ME",Maine,ME,Single Family Residential," $101,000.00 "," $129,000.00 ", 43.00 , 27.00 , 60.00 , 417.00 , 9.70 , 61.00 ,96.62%,16.28%
