period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
7/1/2013,7/31/2013,"Hamilton County, OH",Ohio,OH,Single Family Residential," $137,170.00 "," $119,900.00 ", 944.00 , 543.00 ," 1,107.00 "," 4,947.00 ", 5.20 , 90.00 ,95.66%,13.98%
7/1/2013,7/31/2013,"Fulton County, AR",Arkansas,AR,Single Family Residential," $121,250.00 "," $156,900.00 ", 2.00 ,, 4.00 , 28.00 , 14.00 , 77.00 ,92.95%,0.00%
7/1/2013,7/31/2013,"Hendricks County, IN",Indiana,IN,Single Family Residential," $157,000.00 "," $159,900.00 ", 308.00 , 210.00 , 325.00 ," 1,134.00 ", 3.70 , 68.00 ,97.50%,9.42%
7/1/2013,7/31/2013,"Pipestone County, MN",Minnesota,MN,Single Family Residential," $243,000.00 "," $18,500.00 ", 1.00 , 3.00 , 1.00 , 16.00 , 16.00 , 78.00 ,95.33%,0.00%
7/1/2013,7/31/2013,"Marquette County, WI",Wisconsin,WI,Single Family Residential," $128,100.00 "," $114,800.00 ", 19.00 , 5.00 , 35.00 , 168.00 , 8.80 , 455.00 ,94.81%,10.53%
7/1/2013,7/31/2013,"Montgomery County, AR",Arkansas,AR,Single Family Residential," $80,000.00 "," $179,900.00 ", 6.00 , 1.00 , 7.00 , 38.00 , 6.30 , 224.00 ,92.07%,16.67%
7/1/2013,7/31/2013,"Crawford County, WI",Wisconsin,WI,Single Family Residential," $87,500.00 "," $109,450.00 ", 12.00 , 4.00 , 23.00 , 89.00 , 7.40 , 385.00 ,89.31%,0.00%
7/1/2013,7/31/2013,"Starr County, TX",Texas,TX,Single Family Residential," $137,488.00 "," $42,100.00 ", 5.00 , 5.00 , 3.00 , 6.00 , 1.20 , 64.00 ,100.00%,0.00%
7/1/2013,7/31/2013,"Saunders County, NE",Nebraska,NE,Single Family Residential," $137,500.00 "," $154,900.00 ", 21.00 , 17.00 , 26.00 , 96.00 , 4.60 , 36.00 ,94.03%,4.76%
7/1/2013,7/31/2013,"Coffee County, TN",Tennessee,TN,Single Family Residential," $105,000.00 "," $118,050.00 ", 59.00 , 31.00 , 86.00 , 371.00 , 6.30 , 98.00 ,94.88%,6.78%
7/1/2013,7/31/2013,"Douglas County, WA",Washington,WA,Single Family Residential," $236,500.00 "," $199,900.00 ", 18.00 , 19.00 , 40.00 , 113.00 , 6.30 , 20.00 ,102.30%,44.44%
7/1/2013,7/31/2013,"Tallahatchie County, MS",Mississippi,MS,Single Family Residential," $75,000.00 ",, 1.00 , 1.00 ,, 4.00 , 4.00 , 66.00 ,96.77%,0.00%
7/1/2013,7/31/2013,"Delta County, TX",Texas,TX,Single Family Residential," $91,750.00 "," $110,000.00 ", 2.00 , 3.00 , 9.00 , 26.00 , 13.00 , 136.00 ,94.88%,0.00%
7/1/2013,7/31/2013,"Shenandoah County, VA",Virginia,VA,Single Family Residential," $201,750.00 "," $159,950.00 ", 40.00 , 38.00 , 90.00 , 403.00 , 10.10 , 83.00 ,94.54%,20.00%
7/1/2013,7/31/2013,"Greenville County, SC",South Carolina,SC,Single Family Residential," $174,598.50 "," $175,000.00 ", 640.00 , 423.00 , 706.00 ," 2,466.00 ", 3.90 , 50.00 ,96.97%,13.75%
7/1/2013,7/31/2013,"Lee County, KY",Kentucky,KY,Single Family Residential," $59,000.00 "," $57,000.00 ", 1.00 , 2.00 , 4.00 , 7.00 , 7.00 , 292.00 ,90.91%,0.00%
7/1/2013,7/31/2013,"DeSoto County, MS",Mississippi,MS,Single Family Residential," $148,000.00 "," $158,900.00 ", 233.00 , 125.00 , 250.00 ,, 4.80 ,,97.30%,9.01%
7/1/2013,7/31/2013,"St. Clair County, MI",Michigan,MI,Single Family Residential," $100,000.00 "," $122,000.00 ", 201.00 , 153.00 , 260.00 , 829.00 , 4.10 , 48.00 ,95.03%,15.42%
7/1/2013,7/31/2013,"Traverse County, MN",Minnesota,MN,Single Family Residential," $65,050.00 "," $36,000.00 ", 2.00 , 1.00 , 1.00 , 11.00 , 5.50 , 576.00 ,96.83%,0.00%
7/1/2013,7/31/2013,"Sawyer County, WI",Wisconsin,WI,Single Family Residential," $179,750.00 "," $148,000.00 ", 38.00 , 11.00 , 40.00 , 273.00 , 7.20 , 279.00 ,93.48%,7.89%
7/1/2013,7/31/2013,"Baltimore County, MD",Maryland,MD,Single Family Residential," $273,750.00 "," $219,999.00 ", 485.00 , 424.00 , 620.00 ," 1,885.00 ", 3.90 , 34.00 ,97.08%,13.81%
7/1/2013,7/31/2013,"Litchfield County, CT",Connecticut,CT,Single Family Residential," $221,500.00 "," $239,000.00 ", 194.00 , 68.00 , 317.00 ," 1,972.00 ", 10.20 , 122.00 ,94.13%,8.76%
7/1/2013,7/31/2013,"Warren County, VA",Virginia,VA,Single Family Residential," $181,200.00 "," $184,900.00 ", 85.00 , 71.00 , 106.00 , 275.00 , 3.20 , 56.00 ,98.33%,27.06%
7/1/2013,7/31/2013,"White County, GA",Georgia,GA,Single Family Residential," $153,000.00 "," $169,000.00 ", 24.00 , 5.00 , 40.00 , 296.00 , 12.30 , 160.00 ,94.90%,25.00%
7/1/2013,7/31/2013,"Bates County, MO",Missouri,MO,Single Family Residential," $101,000.00 "," $104,900.00 ", 13.00 ,, 15.00 ,, 5.30 , 119.00 ,,
7/1/2013,7/31/2013,"Jackson County, WI",Wisconsin,WI,Single Family Residential," $100,000.00 "," $104,950.00 ", 19.00 , 6.00 , 18.00 , 120.00 , 6.30 , 244.00 ,89.27%,5.26%
7/1/2013,7/31/2013,"Okeechobee County, FL",Florida,FL,Single Family Residential," $79,300.00 "," $81,900.00 ", 16.00 , 6.00 , 30.00 , 143.00 , 8.90 , 99.00 ,92.28%,18.75%
7/1/2013,7/31/2013,"Calhoun County, MI",Michigan,MI,Single Family Residential," $75,500.00 "," $109,200.00 ", 152.00 , 66.00 , 163.00 , 753.00 , 5.00 , 120.00 ,94.28%,15.79%
7/1/2013,7/31/2013,"Adams County, PA",Pennsylvania,PA,Single Family Residential," $175,950.00 "," $179,900.00 ", 100.00 , 46.00 , 118.00 , 635.00 , 6.40 , 63.00 ,95.99%,18.00%
7/1/2013,7/31/2013,"Wolfe County, KY",Kentucky,KY,Single Family Residential," $37,200.00 ",, 1.00 ,,, 5.00 , 5.00 , 10.00 ,100.54%,100.00%
7/1/2013,7/31/2013,"Cullman County, AL",Alabama,AL,Single Family Residential," $215,000.00 "," $99,700.00 ", 11.00 , 2.00 , 8.00 , 53.00 , 4.80 , 142.00 ,94.37%,9.09%
7/1/2013,7/31/2013,"Jefferson County, AR",Arkansas,AR,Single Family Residential," $74,000.00 "," $112,400.00 ", 33.00 , 20.00 , 64.00 , 273.00 , 8.30 , 84.00 ,92.24%,12.12%
7/1/2013,7/31/2013,"Person County, NC",North Carolina,NC,Single Family Residential," $157,000.00 "," $154,175.00 ", 31.00 , 12.00 , 28.00 , 173.00 , 5.60 , 104.00 ,94.02%,9.68%
7/1/2013,7/31/2013,"Essex County, VA",Virginia,VA,Single Family Residential," $295,000.00 "," $147,450.00 ", 3.00 , 4.00 , 9.00 , 38.00 , 12.70 , 73.00 ,98.27%,0.00%
7/1/2013,7/31/2013,"Charlton County, GA",Georgia,GA,Single Family Residential," $195,500.00 "," $146,000.00 ", 3.00 , 1.00 , 1.00 , 23.00 , 7.70 , 183.00 ,97.41%,0.00%
7/1/2013,7/31/2013,"Linn County, OR",Oregon,OR,Single Family Residential," $166,591.00 "," $179,000.00 ", 94.00 , 71.00 , 152.00 , 570.00 , 6.10 , 79.00 ,98.31%,15.96%
7/1/2013,7/31/2013,"Clermont County, OH",Ohio,OH,Single Family Residential," $159,000.00 "," $149,900.00 ", 255.00 , 170.00 , 287.00 ," 1,221.00 ", 4.80 , 79.00 ,96.05%,7.84%
7/1/2013,7/31/2013,"Caddo County, OK",Oklahoma,OK,Single Family Residential," $78,000.00 "," $99,900.00 ", 3.00 ,, 5.00 , 24.00 , 8.00 , 255.00 ,96.53%,33.33%
7/1/2013,7/31/2013,"Franklin County, TN",Tennessee,TN,Single Family Residential," $119,950.00 "," $129,900.00 ", 45.00 , 30.00 , 67.00 , 321.00 , 7.10 , 137.00 ,94.04%,4.44%
7/1/2013,7/31/2013,"Cannon County, TN",Tennessee,TN,Single Family Residential," $80,000.00 "," $124,900.00 ", 13.00 , 7.00 , 16.00 , 62.00 , 4.80 , 140.00 ,84.79%,7.69%
7/1/2013,7/31/2013,"Georgetown County, SC",South Carolina,SC,Single Family Residential," $255,000.00 "," $239,900.00 ", 54.00 , 25.00 , 87.00 , 637.00 , 11.80 , 177.00 ,94.16%,7.41%
7/1/2013,7/31/2013,"Sullivan County, NH",New Hampshire,NH,Single Family Residential," $147,000.00 "," $149,999.00 ", 36.00 , 12.00 , 45.00 , 233.00 , 6.50 , 126.00 ,92.89%,19.44%
7/1/2013,7/31/2013,"Polk County, GA",Georgia,GA,Single Family Residential," $72,500.00 "," $92,200.00 ", 23.00 , 12.00 , 40.00 , 196.00 , 8.50 , 34.00 ,92.57%,17.39%
7/1/2013,7/31/2013,"Cobb County, GA",Georgia,GA,Single Family Residential," $215,000.00 "," $199,500.00 "," 1,023.00 ", 811.00 ," 1,179.00 "," 3,048.00 ", 3.00 , 35.00 ,98.32%,21.02%
7/1/2013,7/31/2013,"Hood County, TX",Texas,TX,Single Family Residential," $167,500.00 "," $187,000.00 ", 99.00 , 65.00 , 145.00 , 577.00 , 5.80 , 101.00 ,95.86%,9.09%
7/1/2013,7/31/2013,"Coryell County, TX",Texas,TX,Single Family Residential," $76,899.50 "," $94,400.00 ", 28.00 , 12.00 , 48.00 , 250.00 , 8.90 , 130.00 ,95.30%,3.57%
7/1/2013,7/31/2013,"Grant County, OR",Oregon,OR,Single Family Residential," $84,000.00 "," $199,900.00 ", 5.00 , 5.00 , 11.00 , 56.00 , 11.20 , 164.00 ,89.50%,0.00%
7/1/2013,7/31/2013,"Kern County, CA",California,CA,Single Family Residential," $179,000.00 "," $174,850.00 ", 691.00 , 538.00 , 668.00 ," 1,208.00 ", 1.70 , 22.00 ,100.07%,12.74%
7/1/2013,7/31/2013,"Heard County, GA",Georgia,GA,Single Family Residential," $81,539.00 "," $120,000.00 ", 6.00 , 3.00 , 11.00 , 29.00 , 4.80 , 34.00 ,103.10%,33.33%
7/1/2013,7/31/2013,"Summit County, UT",Utah,UT,Single Family Residential," $632,000.00 "," $575,000.00 ", 91.00 , 65.00 , 153.00 , 600.00 , 6.60 , 51.00 ,95.83%,6.59%
7/1/2013,7/31/2013,"Carroll County, OH",Ohio,OH,Single Family Residential," $70,000.00 "," $109,900.00 ", 19.00 , 15.00 , 30.00 , 157.00 , 8.30 , 66.00 ,93.22%,15.79%
7/1/2013,7/31/2013,"Brazos County, TX",Texas,TX,Single Family Residential," $218,000.00 ",, 1.00 , 2.00 ,, 2.00 , 2.00 , 110.00 ,98.20%,0.00%
7/1/2013,7/31/2013,"Newport County, RI",Rhode Island,RI,Single Family Residential," $289,000.00 "," $328,950.00 ", 77.00 , 46.00 , 108.00 , 529.00 , 6.90 , 41.00 ,94.40%,6.49%
7/1/2013,7/31/2013,"Cass County, NE",Nebraska,NE,Single Family Residential," $114,900.00 "," $134,700.00 ", 23.00 , 23.00 , 37.00 , 147.00 , 6.40 , 63.00 ,92.15%,0.00%
7/1/2013,7/31/2013,"Warren County, IA",Iowa,IA,Single Family Residential," $153,750.00 "," $151,000.00 ", 56.00 , 27.00 , 68.00 , 284.00 , 5.10 , 102.00 ,97.69%,21.43%
7/1/2013,7/31/2013,"Bibb County, GA",Georgia,GA,Single Family Residential," $83,078.00 "," $99,000.00 ", 23.00 , 6.00 , 43.00 , 247.00 , 10.70 , 157.00 ,92.62%,4.35%
7/1/2013,7/31/2013,"Kent County, MI",Michigan,MI,Single Family Residential," $142,500.00 "," $134,900.00 ", 739.00 , 342.00 , 649.00 ," 2,475.00 ", 3.30 , 105.00 ,98.63%,26.79%
7/1/2013,7/31/2013,"Jefferson County, IN",Indiana,IN,Single Family Residential," $35,950.00 "," $139,700.00 ", 2.00 , 1.00 , 6.00 , 13.00 , 6.50 , 102.00 ,98.81%,0.00%
7/1/2013,7/31/2013,"Candler County, GA",Georgia,GA,Single Family Residential," $142,000.50 "," $170,000.00 ", 2.00 ,, 1.00 , 17.00 , 8.50 , 118.00 ,99.38%,50.00%
7/1/2013,7/31/2013,"Calhoun County, AL",Alabama,AL,Single Family Residential," $85,000.00 "," $119,900.00 ", 67.00 , 18.00 , 77.00 , 349.00 , 5.20 , 137.00 ,92.79%,5.97%
7/1/2013,7/31/2013,"Douglas County, CO",Colorado,CO,Single Family Residential," $343,000.00 "," $340,000.00 ", 871.00 , 727.00 , 875.00 ," 1,315.00 ", 1.50 , 10.00 ,99.20%,28.24%
7/1/2013,7/31/2013,"Delaware County, OK",Oklahoma,OK,Single Family Residential," $120,000.00 "," $117,000.00 ", 7.00 , 2.00 , 9.00 , 80.00 , 11.40 , 123.00 ,91.68%,28.57%
7/1/2013,7/31/2013,"Robertson County, TN",Tennessee,TN,Single Family Residential," $148,000.00 "," $154,900.00 ", 94.00 , 48.00 , 126.00 , 496.00 , 5.30 , 88.00 ,96.29%,10.64%
7/1/2013,7/31/2013,"Madison County, KY",Kentucky,KY,Single Family Residential," $149,950.00 "," $144,900.00 ", 93.00 , 75.00 , 161.00 , 607.00 , 6.50 , 89.00 ,94.78%,8.60%
7/1/2013,7/31/2013,"Washington County, IL",Illinois,IL,Single Family Residential," $90,000.00 "," $267,500.00 ", 5.00 , 3.00 , 2.00 , 17.00 , 3.40 , 66.00 ,92.62%,0.00%
7/1/2013,7/31/2013,"Grant County, WA",Washington,WA,Single Family Residential," $145,561.00 "," $175,500.00 ", 62.00 , 54.00 , 117.00 , 527.00 , 8.50 , 55.00 ,97.88%,19.35%
7/1/2013,7/31/2013,"Ottawa County, OH",Ohio,OH,Single Family Residential," $101,200.00 "," $128,200.00 ", 14.00 , 5.00 , 22.00 , 109.00 , 7.80 , 105.00 ,94.26%,21.43%
7/1/2013,7/31/2013,"Greene County, PA",Pennsylvania,PA,Single Family Residential," $93,500.00 "," $91,960.50 ", 6.00 , 1.00 , 12.00 , 104.00 , 17.30 , 178.00 ,92.59%,16.67%
7/1/2013,7/31/2013,"Garrard County, KY",Kentucky,KY,Single Family Residential," $77,000.00 "," $100,000.00 ", 22.00 , 13.00 , 33.00 , 162.00 , 7.40 , 89.00 ,90.27%,4.55%
7/1/2013,7/31/2013,"Monroe County, WI",Wisconsin,WI,Single Family Residential," $112,900.00 "," $114,700.00 ", 38.00 , 19.00 , 59.00 , 277.00 , 7.30 , 122.00 ,97.67%,23.68%
7/1/2013,7/31/2013,"Santa Fe County, NM",New Mexico,NM,Single Family Residential," $389,900.00 "," $342,000.00 ", 142.00 , 50.00 , 150.00 , 676.00 , 4.80 , 112.00 ,94.76%,0.70%
7/1/2013,7/31/2013,"Culpeper County, VA",Virginia,VA,Single Family Residential," $249,000.00 "," $249,700.00 ", 65.00 , 43.00 , 71.00 , 285.00 , 4.40 , 36.00 ,97.37%,27.69%
7/1/2013,7/31/2013,"Guadalupe County, TX",Texas,TX,Single Family Residential," $184,450.00 "," $189,900.00 ", 186.00 , 137.00 , 221.00 , 660.00 , 3.50 , 55.00 ,96.74%,9.14%
7/1/2013,7/31/2013,"Burlington County, NJ",New Jersey,NJ,Single Family Residential," $247,750.00 "," $213,700.00 ", 450.00 , 230.00 , 548.00 ," 2,353.00 ", 5.20 , 54.00 ,96.20%,11.56%
7/1/2013,7/31/2013,"Bradley County, TN",Tennessee,TN,Single Family Residential," $225,700.00 "," $252,000.00 ", 3.00 , 1.00 , 2.00 , 5.00 , 1.70 , 51.00 ,98.12%,0.00%
7/1/2013,7/31/2013,"Arkansas County, AR",Arkansas,AR,Single Family Residential," $26,900.00 ",, 1.00 ,,, 2.00 , 2.00 , 111.00 ,100.00%,0.00%
7/1/2013,7/31/2013,"Anderson County, TN",Tennessee,TN,Single Family Residential," $129,900.00 "," $139,250.00 ", 71.00 , 9.00 , 60.00 , 413.00 , 5.80 , 323.00 ,91.97%,2.82%
7/1/2013,7/31/2013,"Dodge County, MN",Minnesota,MN,Single Family Residential," $169,000.00 "," $168,000.00 ", 24.00 , 8.00 , 34.00 , 142.00 , 5.90 , 121.00 ,97.24%,12.50%
7/1/2013,7/31/2013,"Clinton County, IL",Illinois,IL,Single Family Residential," $98,000.00 "," $144,350.00 ", 13.00 ,, 22.00 , 117.00 , 9.00 , 125.00 ,94.33%,15.38%
7/1/2013,7/31/2013,"San Luis Obispo County, CA",California,CA,Single Family Residential," $455,000.00 "," $459,450.00 ", 342.00 , 192.00 , 344.00 , 779.00 , 2.30 , 45.00 ,97.99%,23.39%
7/1/2013,7/31/2013,"Shelby County, OH",Ohio,OH,Single Family Residential," $89,000.00 "," $88,950.00 ", 35.00 , 8.00 , 62.00 , 297.00 , 8.50 , 169.00 ,94.27%,20.00%
7/1/2013,7/31/2013,"Yuba County, CA",California,CA,Single Family Residential," $190,000.00 "," $149,000.00 ", 9.00 ,, 1.00 , 5.00 , 0.60 ,,91.08%,33.33%
7/1/2013,7/31/2013,"Leon County, FL",Florida,FL,Single Family Residential," $185,000.00 "," $152,000.00 ", 249.00 , 174.00 , 308.00 ," 1,325.00 ", 5.30 , 81.00 ,96.67%,15.66%
7/1/2013,7/31/2013,"Harrison County, KY",Kentucky,KY,Single Family Residential," $91,750.00 "," $104,500.00 ", 14.00 , 6.00 , 18.00 , 97.00 , 6.90 , 68.00 ,105.39%,28.57%
7/1/2013,7/31/2013,"Fairfield County, OH",Ohio,OH,Single Family Residential," $153,000.00 "," $159,700.00 ", 167.00 , 101.00 , 210.00 , 746.00 , 4.50 , 51.00 ,96.47%,11.98%
7/1/2013,7/31/2013,"Sharp County, AR",Arkansas,AR,Single Family Residential," $54,000.00 "," $58,500.00 ", 8.00 , 2.00 , 14.00 , 171.00 , 21.40 , 135.00 ,88.89%,0.00%
7/1/2013,7/31/2013,"Iroquois County, IL",Illinois,IL,Single Family Residential," $37,000.00 "," $84,950.00 ", 22.00 , 13.00 , 43.00 , 244.00 , 11.10 , 76.00 ,83.97%,9.09%
7/1/2013,7/31/2013,"New London County, CT",Connecticut,CT,Single Family Residential," $240,000.00 "," $202,450.00 ", 239.00 , 104.00 , 363.00 ," 2,051.00 ", 8.60 , 110.00 ,95.05%,12.13%
7/1/2013,7/31/2013,"Franklin County, FL",Florida,FL,Single Family Residential," $90,200.00 "," $199,900.00 ", 1.00 ,, 12.00 , 49.00 , 49.00 , 146.00 ,96.99%,0.00%
7/1/2013,7/31/2013,"Beaver County, PA",Pennsylvania,PA,Single Family Residential," $127,700.00 "," $119,950.00 ", 184.00 , 74.00 , 189.00 ,, 5.80 , 117.00 ,95.30%,13.59%
7/1/2013,7/31/2013,"Butte County, CA",California,CA,Single Family Residential," $219,000.00 "," $232,200.00 ", 246.00 , 178.00 , 271.00 , 488.00 , 2.00 , 15.00 ,99.08%,31.30%
7/1/2013,7/31/2013,"Portage County, OH",Ohio,OH,Single Family Residential," $159,000.00 "," $139,900.00 ", 131.00 , 64.00 , 163.00 , 856.00 , 6.50 , 100.00 ,96.79%,11.45%
7/1/2013,7/31/2013,"Gratiot County, MI",Michigan,MI,Single Family Residential," $50,440.00 "," $99,000.00 ", 3.00 , 1.00 , 11.00 , 37.00 , 12.30 , 95.00 ,91.28%,33.33%
7/1/2013,7/31/2013,"Somerset County, NJ",New Jersey,NJ,Single Family Residential," $415,000.00 "," $405,000.00 ", 487.00 , 35.00 , 68.00 , 236.00 , 0.50 , 72.00 ,97.54%,19.30%
7/1/2013,7/31/2013,"Calvert County, MD",Maryland,MD,Single Family Residential," $313,000.00 "," $299,900.00 ", 122.00 , 79.00 , 158.00 , 590.00 , 4.80 , 66.00 ,98.18%,18.85%
7/1/2013,7/31/2013,"Refugio County, TX",Texas,TX,Single Family Residential," $60,000.00 "," $90,000.00 ", 1.00 , 1.00 , 1.00 , 7.00 , 7.00 , 90.00 ,100.00%,0.00%
7/1/2013,7/31/2013,"Oklahoma County, OK",Oklahoma,OK,Single Family Residential," $154,000.00 "," $149,900.00 "," 1,105.00 ", 650.00 ,,, 2.70 ,,97.66%,17.29%
7/1/2013,7/31/2013,"Genesee County, NY",New York,NY,Single Family Residential," $87,000.00 "," $92,200.00 ", 33.00 , 14.00 , 47.00 , 257.00 , 7.80 , 131.00 ,95.68%,9.09%
7/1/2013,7/31/2013,"Hopewell, VA",Virginia,VA,Single Family Residential," $64,162.50 "," $97,950.00 ", 24.00 , 16.00 , 41.00 , 154.00 , 6.40 , 89.00 ,95.03%,16.67%
7/1/2013,7/31/2013,"Washington County, UT",Utah,UT,Single Family Residential," $258,750.00 "," $192,900.00 ", 18.00 , 11.00 , 26.00 , 93.00 , 5.20 , 78.00 ,95.79%,5.56%
7/1/2013,7/31/2013,"Lancaster County, NE",Nebraska,NE,Single Family Residential," $152,000.00 "," $142,950.00 ", 379.00 , 257.00 , 428.00 ," 1,036.00 ", 2.70 , 37.00 ,97.57%,22.69%
7/1/2013,7/31/2013,"Pike County, GA",Georgia,GA,Single Family Residential," $130,000.00 "," $159,900.00 ", 15.00 , 11.00 , 26.00 , 95.00 , 6.30 , 49.00 ,92.33%,0.00%
7/1/2013,7/31/2013,"Shawano County, WI",Wisconsin,WI,Single Family Residential," $95,000.00 "," $108,500.00 ", 32.00 , 9.00 , 47.00 , 313.00 , 9.80 , 316.00 ,94.01%,6.25%
7/1/2013,7/31/2013,"Clark County, WA",Washington,WA,Single Family Residential," $246,000.00 "," $239,900.00 ", 638.00 , 410.00 , 665.00 ," 1,688.00 ", 2.60 , 36.00 ,99.09%,27.74%
7/1/2013,7/31/2013,"Jefferson County, OR",Oregon,OR,Single Family Residential," $160,550.00 "," $219,900.00 ", 16.00 , 10.00 , 30.00 , 120.00 , 7.50 , 82.00 ,100.10%,12.50%
7/1/2013,7/31/2013,"Huron County, OH",Ohio,OH,Single Family Residential," $93,299.00 "," $121,000.00 ", 9.00 , 6.00 , 12.00 , 58.00 , 6.40 , 67.00 ,95.36%,22.22%
7/1/2013,7/31/2013,"Douglas County, NV",Nevada,NV,Single Family Residential," $300,716.50 "," $339,900.00 ", 100.00 , 65.00 , 128.00 , 363.00 , 3.60 , 45.00 ,98.32%,23.00%
7/1/2013,7/31/2013,"Bear Lake County, ID",Idaho,ID,Single Family Residential," $42,000.00 "," $139,900.00 ", 2.00 , 1.00 , 13.00 , 69.00 , 34.50 ," 1,522.00 ",73.16%,0.00%
7/1/2013,7/31/2013,"Madison County, VA",Virginia,VA,Single Family Residential," $197,500.00 "," $209,900.00 ", 18.00 , 4.00 , 16.00 , 130.00 , 7.20 , 83.00 ,92.88%,5.56%
7/1/2013,7/31/2013,"Clarke County, IA",Iowa,IA,Single Family Residential," $105,100.00 "," $79,000.00 ", 3.00 , 3.00 , 13.00 , 60.00 , 20.00 , 77.00 ,92.58%,33.33%
7/1/2013,7/31/2013,"Haskell County, OK",Oklahoma,OK,Single Family Residential," $147,500.00 "," $152,500.00 ", 3.00 ,, 2.00 , 8.00 , 2.70 , 150.00 ,95.19%,0.00%
7/1/2013,7/31/2013,"Rhea County, TN",Tennessee,TN,Single Family Residential," $136,000.00 ",, 7.00 ,,, 1.00 , 0.10 ,,94.97%,0.00%
7/1/2013,7/31/2013,"Polk County, WI",Wisconsin,WI,Single Family Residential," $131,500.00 "," $139,950.00 ", 61.00 , 29.00 , 101.00 , 525.00 , 8.60 , 118.00 ,95.67%,16.39%
7/1/2013,7/31/2013,"Anderson County, KY",Kentucky,KY,Single Family Residential," $117,624.00 "," $118,700.00 ", 23.00 , 9.00 , 29.00 , 198.00 , 8.60 , 90.00 ,92.12%,8.70%
7/1/2013,7/31/2013,"Johnson County, IN",Indiana,IN,Single Family Residential," $132,265.00 "," $139,900.00 ", 290.00 , 180.00 , 295.00 ," 1,153.00 ", 4.00 , 74.00 ,96.60%,6.21%
7/1/2013,7/31/2013,"Henderson County, TX",Texas,TX,Single Family Residential," $167,500.00 "," $140,000.00 ", 39.00 , 29.00 , 95.00 , 474.00 , 12.20 , 146.00 ,92.19%,7.69%
7/1/2013,7/31/2013,"Jackson County, MS",Mississippi,MS,Single Family Residential," $118,000.00 "," $135,000.00 ", 106.00 , 41.00 , 191.00 ," 1,085.00 ", 10.20 , 121.00 ,95.89%,13.21%
7/1/2013,7/31/2013,"Orange County, FL",Florida,FL,Single Family Residential," $184,050.00 "," $175,000.00 "," 1,340.00 ", 856.00 ," 1,665.00 "," 5,779.00 ", 4.30 , 82.00 ,98.12%,27.31%
7/1/2013,7/31/2013,"Orleans County, VT",Vermont,VT,Single Family Residential," $135,000.00 "," $139,000.00 ", 26.00 , 10.00 , 44.00 , 174.00 , 6.70 , 211.00 ,94.30%,3.85%
7/1/2013,7/31/2013,"Orleans County, NY",New York,NY,Single Family Residential," $86,452.50 "," $82,900.00 ", 30.00 , 13.00 , 53.00 , 234.00 , 7.80 , 118.00 ,94.72%,13.33%
7/1/2013,7/31/2013,"Citrus County, FL",Florida,FL,Single Family Residential," $111,000.00 "," $135,000.00 ", 6.00 , 6.00 , 9.00 , 67.00 , 11.20 , 95.00 ,97.44%,0.00%
7/1/2013,7/31/2013,"Yancey County, NC",North Carolina,NC,Single Family Residential," $250,000.00 "," $210,000.00 ", 14.00 , 4.00 , 17.00 , 83.00 , 5.90 , 119.00 ,94.01%,21.43%
7/1/2013,7/31/2013,"Canadian County, OK",Oklahoma,OK,Single Family Residential," $153,000.00 "," $159,000.00 ", 284.00 , 150.00 ,,, 2.50 ,,98.63%,18.31%
7/1/2013,7/31/2013,"Bath County, KY",Kentucky,KY,Single Family Residential," $23,501.00 "," $105,000.00 ", 3.00 ,, 13.00 , 50.00 , 16.70 , 30.00 ,78.11%,0.00%
7/1/2013,7/31/2013,"Caroline County, MD",Maryland,MD,Single Family Residential," $143,750.00 "," $199,450.00 ", 25.00 , 15.00 , 57.00 , 227.00 , 9.10 , 71.00 ,97.40%,32.00%
7/1/2013,7/31/2013,"Caldwell County, TX",Texas,TX,Single Family Residential," $135,000.00 "," $137,500.00 ", 21.00 , 7.00 , 24.00 , 125.00 , 6.00 , 183.00 ,94.00%,9.52%
7/1/2013,7/31/2013,"Clay County, KY",Kentucky,KY,Single Family Residential," $59,500.00 "," $99,900.00 ", 4.00 , 1.00 , 5.00 , 21.00 , 5.30 , 133.00 ,88.79%,25.00%
7/1/2013,7/31/2013,"Millard County, UT",Utah,UT,Single Family Residential," $82,500.00 "," $127,000.00 ", 9.00 , 5.00 , 7.00 , 62.00 , 6.90 , 99.00 ,92.09%,0.00%
7/1/2013,7/31/2013,"Hart County, GA",Georgia,GA,Single Family Residential," $150,000.00 "," $160,000.00 ", 9.00 , 3.00 , 29.00 , 207.00 , 23.00 , 263.00 ,91.26%,11.11%
7/1/2013,7/31/2013,"Wilkin County, MN",Minnesota,MN,Single Family Residential," $109,000.00 "," $97,400.00 ", 1.00 ,, 2.00 , 5.00 , 5.00 , 41.00 ,84.50%,0.00%
7/1/2013,7/31/2013,"Bell County, KY",Kentucky,KY,Single Family Residential," $35,000.00 "," $29,900.00 ", 1.00 , 1.00 , 1.00 , 6.00 , 6.00 , 64.00 ,81.40%,0.00%
7/1/2013,7/31/2013,"Pulaski County, MO",Missouri,MO,Single Family Residential," $145,250.00 "," $120,500.00 ", 48.00 , 16.00 , 33.00 , 168.00 , 3.50 , 114.00 ,97.60%,18.75%
